hospital_id,hospital_name,country,city,region,month,year,total_admissions,heart_failure_cases,mortality_rate_30day,mortality_rate_90day,mortality_rate_inhospital,readmission_rate_30day,avg_length_of_stay_days,complication_rate,hf_mortality_rate,hf_readmission_rate,hf_avg_los
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,10.0,2024,1378,96,2.44,4.01,1.79,12.32,4.78,8.69,6.34,18.21,8.33
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,6.0,2024,1324,90,2.2,3.62,1.53,10.88,5.55,8.17,5.92,16.78,7.17
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,6.0,2024,1464,81,2.1,4.1,1.7,11.9,5.6,5.4,5.8,17.1,10.2
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,1.0,2024,1254,126,1.1,4.2,1.9,12.9,8.1,17.4,12.0,13.5,6.3
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,12.0,2024,2172,132,4.5,7.6,1.7,22.4,4.3,10.2,11.3,12.4,12.8
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,7.0,2024,627,153,2.9,4.8,1.1,16.2,8.9,15.9,6.6,13.2,8.7
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,6.0,2024,1657,70,1.7,4.6,1.1,8.0,5.9,3.8,6.1,14.2,7.6
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,7.0,2024,1229,128,2.5,3.6,1.1,26.4,4.9,7.4,3.5,31.3,8.1
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,1.0,2024,1697,157,1.8,1.9,2.6,13.7,5.1,14.0,6.4,20.1,9.5
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,1.0,2024,923,38,2.6,2.5,2.2,13.3,5.1,7.6,6.9,12.8,9.7
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,7.0,2025,1647,133,2.6,3.5,1.1,13.9,8.9,8.0,6.1,20.4,10.7
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,1.0,2024,1243,93,2.29,3.95,1.69,12.17,5.12,8.61,6.13,18.65,7.47
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,12.0,2024,1293,85,2.28,4.14,1.8,12.19,5.14,8.2,6.02,18.24,8.02
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,5.0,2024,1227,90,2.32,4.16,1.86,12.5,5.15,8.44,5.84,19.0,7.73
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,11.0,2024,1254,89,2.2,4.0,1.8,12.2,5.2,8.6,6.1,18.4,7.7
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,1.0,2025,1151,100,2.11,3.81,1.54,11.57,5.02,7.53,5.8,15.84,6.75
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,11.0,2024,1254,89,2.2,4.0,1.8,12.2,5.2,8.6,6.1,18.4,7.7
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,7.0,2024,1289,93,2.4,4.2,1.9,12.6,5.3,8.9,6.4,19.0,8.0
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,1.0,2025,1265,90,2.1,3.8,1.6,11.5,4.9,8.1,5.8,17.5,7.3
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,2.0,2024,1216,86,2.11,4.23,1.76,12.26,5.02,8.46,6.2,17.9,7.86
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,7.0,2025,1257,129,1.7,4.3,3.4,10.6,6.5,6.3,9.8,19.9,7.8
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,3.0,2024,2698,96,1.1,5.7,2.2,11.3,8.7,11.9,7.0,16.9,6.8
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,5.0,2024,918,39,7.1,8.5,3.8,9.4,5.7,7.8,2.4,32.9,15.8
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,11.0,2024,1228,91,2.29,4.17,1.73,12.04,5.11,8.35,5.6,18.92,7.96
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,7.0,2024,1449,121,1.4,6.0,1.7,8.4,6.4,9.4,6.4,30.2,9.9
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,4.0,2024,2104,103,4.0,6.0,4.4,21.5,4.2,3.4,6.9,13.7,8.4
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,4.0,2024,1256,88,2.2,4.0,1.8,12.1,5.2,8.5,6.1,18.5,7.7
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,8.0,2024,1593,155,1.8,2.6,2.6,18.7,5.3,8.0,7.1,13.7,15.9
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,1.0,2024,1872,113,0.9,5.3,1.7,21.7,4.3,19.6,4.3,15.3,10.6
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,1.0,2025,1265,90,2.1,3.8,1.6,11.5,4.9,8.1,5.8,17.5,7.3
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,12.0,2024,1296,94,2.4,4.2,1.9,12.7,5.3,9.0,6.5,19.1,8.1
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,11.0,2024,1254,89,2.2,4.0,1.8,12.2,5.2,8.6,6.1,18.4,7.7
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,10.0,2024,1278,92,2.3,4.1,1.8,12.4,5.2,8.7,6.2,18.7,7.9
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,8.0,2024,1267,90,2.3,4.1,1.8,12.4,5.2,8.7,6.3,18.6,7.8
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,7.0,2024,1289,93,2.4,4.2,1.9,12.6,5.3,8.9,6.4,19.0,8.0
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,9.0,2024,1241,87,2.2,3.9,1.7,12.0,5.1,8.4,6.0,18.2,7.6
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,5.0,2024,1274,91,2.3,4.1,1.8,12.3,5.2,8.6,6.3,18.7,7.9
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,4.0,2024,1256,88,2.2,4.0,1.8,12.1,5.2,8.5,6.1,18.5,7.7
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,3.0,2024,1298,95,2.4,4.2,1.9,12.7,5.3,9.1,6.5,19.1,8.1
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,2.0,2024,1189,82,2.1,3.9,1.7,11.8,5.1,8.3,5.9,17.8,7.5
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,6.0,2024,1235,86,2.2,3.9,1.7,11.9,5.1,8.4,6.0,18.1,7.6
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,12.0,2024,2101,158,1.23,2.07,0.88,7.86,3.69,4.41,3.2,10.47,4.97
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2025,2019,160,1.13,1.82,0.78,7.76,3.65,3.92,2.61,8.98,5.03
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,11.0,2024,2137,158,1.25,2.18,0.91,7.86,3.75,4.0,2.98,10.45,5.06
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,10.0,2024,2136,162,1.18,2.04,0.89,6.57,3.89,4.12,3.05,10.1,4.89
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,4.0,2025,2074,160,1.06,1.9,0.82,7.38,3.82,3.61,2.73,9.83,5.09
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,4.0,2024,2134,158,1.2,2.1,0.9,7.9,3.8,4.3,3.1,10.3,5.1
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,8.0,2024,1949,60,1.2,6.8,4.4,8.8,3.9,17.3,6.3,11.8,5.4
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,10.0,2024,1140,34,1.2,4.1,2.2,7.8,3.8,5.6,10.9,16.8,8.6
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2024,2145,156,1.2,2.1,0.9,7.8,3.8,4.2,3.1,10.2,5.1
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,4.0,2024,2137,161,1.14,2.08,0.92,8.34,3.74,4.29,3.3,10.21,5.31
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2024,1456,65,1.66,3.0,3.1,9.56,8.1,9.6,16.8,17.3,11.4
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,7.0,2024,2172,122,1.2,4.2,1.6,13.9,5.0,5.2,11.7,15.3,8.2
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,11.0,2024,2139,158,1.2,2.1,0.9,7.9,3.8,4.3,3.1,10.3,5.1
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,11.0,2024,1723,58,1.2,4.7,1.1,11.3,8.4,9.4,4.4,23.0,6.7
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,8.0,2024,1256,130,1.3,4.5,4.0,24.9,7.7,6.0,6.4,15.4,10.0
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,5.0,2024,1770,30,1.2,3.2,0.7,11.7,7.6,7.2,10.3,17.8,9.9
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,6.0,2024,2135,159,1.17,1.81,0.8,7.11,3.46,3.84,2.9,10.12,4.64
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2025,1456,29,1.1,3.9,4.6,26.0,4.7,5.4,16.6,15.3,6.9
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,12.0,2024,1007,88,1.3,4.6,2.2,10.3,4.5,13.8,5.3,11.6,10.0
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2024,539,45,1.1,4.2,3.4,12.7,7.6,5.3,7.2,36.8,15.0
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,6.0,2024,1701,101,1.67,2.2,2.2,9.5,4.0,9.9,6.1,34.6,7.8
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,3.0,2024,1042,72,1.3,3.8,1.4,23.2,4.2,14.6,5.5,17.1,8.3
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,12.0,2024,1823,94,1.1,3.5,0.7,8.8,5.8,16.6,16.2,19.2,7.1
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2025,2202,136,1.3,6.7,1.4,8.7,5.8,12.2,3.6,16.3,13.2
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,2.0,2024,1159,129,1.1,3.6,3.9,10.4,5.9,10.6,10.2,18.0,8.7
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,11.0,2024,2158,133,1.1,3.7,1.3,9.0,4.1,3.6,2.3,13.0,16.5
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,5.0,2024,2098,164,1.197168576592734,6.3,0.8,13.5,4.5,8.4,2.6,13.7,7.2
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2024,1759,102,1.1628144740388369,3.5,0.9,14.0,6.4,8.5,5.3,14.4,6.6
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,2.0,2024,2112,87,1.3,6.1,2.3,10.8,5.1,8.4,9.3,38.9,5.9
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2024,1715,53,1.2,4.7,2.8,8.6,6.0,14.2,4.3,29.6,10.2
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,9.0,2024,1461,162,1.3,7.1,1.7,11.6,5.2,13.8,9.3,28.6,6.5
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2025,2205,104,1.2,5.6,3.7,6.8,4.8,6.3,5.3,19.4,9.7
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,9.0,2024,2158,188,1.71,3.1,2.1,9.69,5.5,15.2,5.8,13.1,14.0
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,7.0,2024,2178,162,1.3,2.2,0.9,8.1,3.9,4.4,3.2,10.5,5.2
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,2.0,2024,1274,92,1.65,3.3,1.0,9.28,5.7,9.0,7.2,20.8,9.5
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,8.0,2024,2145,157,1.2,2.1,0.9,7.9,3.8,4.2,3.1,10.3,5.1
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,6.0,2024,2112,154,1.1,2.0,0.8,7.7,3.7,4.1,3.0,10.0,5.0
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,9.0,2024,2121,155,1.2,2.0,0.8,7.8,3.8,4.2,3.0,10.1,5.0
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,10.0,2024,2167,161,1.2,2.1,0.9,8.0,3.9,4.3,3.2,10.4,5.2
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,3.0,2024,1467,156,1.2,3.8,2.6,13.9,4.5,9.0,6.5,18.5,5.9
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,5.0,2024,2156,160,1.2,2.1,0.9,8.0,3.8,4.3,3.2,10.4,5.2
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,11.0,2024,2139,158,1.2,2.1,0.9,7.9,3.8,4.3,3.1,10.3,5.1
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2024,1020,28,1.59,2.5,1.7,9.31,8.0,5.7,6.1,28.5,6.0
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,12.0,2024,2189,164,1.3,2.2,0.9,8.1,3.9,4.4,3.3,10.6,5.3
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,4.0,2024,2134,158,1.2,2.1,0.9,7.9,3.8,4.3,3.1,10.3,5.1
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,3.0,2024,2187,163,1.3,2.2,0.9,8.1,3.9,4.4,3.2,10.5,5.2
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,2.0,2024,2098,149,1.1,2.0,0.8,7.5,3.7,4.0,2.9,9.8,4.9
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2024,2172,187,1.63,10.8,3.4,9.59,4.2,3.7,6.4,38.0,12.1
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,2.0,2025,1487,61,1.4690937885371904,6.5,1.1,8.625361438919176,4.1,8.84,6.0,12.5,6.4
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2024,2145,156,1.2,2.1,0.9,7.8,3.8,4.2,3.1,10.2,5.1
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2025,2158,159,1.1,1.9,0.8,7.3,3.6,3.9,2.8,9.5,4.8
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,10.0,2024,1018,70,1.2,4.0,2.8,9.6,6.9,20.1,13.8,18.9,7.9
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,4.0,2024,1827,131,1.1364037997949703,3.8,1.0,9.8,5.5,9.5,4.7,17.9,9.7
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,12.0,2024,1762,104,1.1,2.6,2.0,17.7,5.2,6.1,9.9,23.1,9.4
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,4.0,2024,2750,87,1.2,2.5,3.4,8.8,6.0,9.3,10.2,28.3,5.2
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,5.0,2024,1472,164,1.71,2.5,2.1,9.5,5.5,6.1,6.5,8.7,11.1
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2024,678,106,1.65,1.8,1.1,9.2,7.1,7.5,6.2,20.4,7.3
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,8.0,2024,1589,41,1.9,8.2,2.2,10.2,3.9,5.3,6.5,16.0,16.0
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,10.0,2024,1822,156,6.4,6.6,0.9,12.1,4.8,6.5,8.6,24.8,4.7
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,8.0,2024,1731,116,4.1,2.5,1.4,12.2,5.6,5.1,9.3,13.5,5.9
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,1.0,2024,1593,112,1.59,2.63,1.2,9.23,4.17,5.41,4.06,13.08,6.12
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,5.0,2024,1603,111,1.56,2.69,1.03,9.44,4.33,5.54,4.44,12.7,6.0
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,8.0,2024,1546,111,1.61,2.51,1.05,9.4,4.19,5.45,4.36,12.29,6.14
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,10.0,2024,1585,114,1.5,2.6,1.1,9.3,4.3,5.5,4.2,12.9,6.2
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,10.0,2024,1585,114,1.5,2.6,1.1,9.3,4.3,5.5,4.2,12.9,6.2
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,11.0,2024,1449,37,3.6,4.6,4.7,12.3,4.8,10.5,9.2,16.5,8.6
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,12.0,2024,1601,117,1.6,2.7,1.1,9.5,4.4,5.6,4.4,13.2,6.3
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,1.0,2024,2623,131,3.1,4.1,0.7,7.9,6.1,5.4,10.0,12.8,8.9
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,11.0,2024,2671,52,2.0,2.9,2.6,8.7,7.6,7.3,6.5,40.0,8.2
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,3.0,2024,1598,116,1.6,2.7,1.1,9.5,4.4,5.6,4.3,13.1,6.3
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,9.0,2024,1567,29,5.5,7.6,1.8,22.2,6.0,9.0,6.8,28.6,7.0
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,8.0,2024,1801,45,2.1,4.6,3.1,11.7,6.7,8.7,4.5,18.8,7.0
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,9.0,2024,1578,126,2.5,9.0,2.3,23.4,5.6,8.1,13.7,18.2,6.3
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,2.0,2024,2189,87,3.2,2.6,1.7,17.2,7.9,6.9,3.1,17.5,6.7
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,4.0,2024,1605,117,1.44,2.59,1.05,9.43,4.44,5.55,4.19,12.67,6.22
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,10.0,2024,1437,52,1.3,2.6,4.7,13.3,5.3,4.7,6.8,24.9,13.0
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,7.0,2024,2703,133,4.5,3.7,1.1,13.1,5.9,21.0,2.6,17.0,8.7
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,11.0,2024,1254,90,1.5,5.8,1.6,10.2,4.7,8.2,5.3,38.7,6.1
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,2.0,2024,1523,108,1.4,2.5,1.0,8.9,4.2,5.2,4.0,12.4,5.9
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,11.0,2024,1134,114,2.5,2.9,3.3,9.1,6.5,11.4,7.2,12.5,4.7
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,9.0,2024,2164,118,3.0,5.3,1.2,20.4,4.9,19.3,16.9,13.7,6.5
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,8.0,2024,1419,58,4.1,2.8,1.4,9.4,5.5,8.0,7.2,19.3,7.7
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,7.0,2024,1931,104,2.4,1.9,3.7,18.7,4.4,23.6,6.2,16.4,16.5
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,1.0,2024,1647,26,2.1,6.7,1.3,10.3,4.9,4.3,5.9,13.8,14.1
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,6.0,2024,1545,110,1.4,2.5,1.0,9.0,4.2,5.3,4.1,12.5,6.0
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,12.0,2024,1601,117,1.6,2.7,1.1,9.5,4.4,5.6,4.4,13.2,6.3
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,2.0,2024,1523,108,1.4,2.5,1.0,8.9,4.2,5.2,4.0,12.4,5.9
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,5.0,2024,1464,157,2.1,2.7,1.4,13.0,6.7,4.5,4.8,12.3,8.0
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,11.0,2024,1280,79,2.3,3.5,2.2,9.8,4.0,7.5,5.1,25.6,7.3
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,3.0,2024,2098,189,5.2,5.4,1.5,8.3,3.8,10.1,2.6,34.3,6.5
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,4.0,2024,1801,72,4.9,3.4,3.9,17.3,4.7,15.2,6.1,20.6,6.3
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,1.0,2024,1567,112,1.5,2.6,1.1,9.2,4.3,5.4,4.2,12.8,6.1
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,2.0,2024,1523,108,1.4,2.5,1.0,8.9,4.2,5.2,4.0,12.4,5.9
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,3.0,2024,1598,116,1.6,2.7,1.1,9.5,4.4,5.6,4.3,13.1,6.3
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,4.0,2024,1578,114,1.5,2.6,1.1,9.3,4.3,5.5,4.2,12.9,6.2
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,5.0,2024,1589,115,1.5,2.6,1.1,9.4,4.3,5.5,4.3,13.0,6.2
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,4.0,2024,1535,113,1.49,2.53,1.2,9.25,4.19,5.63,3.98,14.02,6.46
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,6.0,2024,1527,103,1.41,2.62,0.96,9.39,4.46,5.55,4.07,12.25,5.58
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,12.0,2024,1761,106,1.66,2.67,1.17,9.67,4.44,6.03,4.57,12.07,6.75
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,1.0,2025,1579,113,1.4,2.4,1.0,8.7,4.1,5.1,3.9,12.1,5.8
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,5.0,2024,1589,115,1.5,2.6,1.1,9.4,4.3,5.5,4.3,13.0,6.2
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,7.0,2024,1682,45,2.4,7.3,1.1,15.2,5.6,14.5,4.7,12.7,9.9
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,11.0,2024,1568,112,1.5,2.6,1.1,9.2,4.3,5.4,4.2,12.8,6.1
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,9.0,2024,1556,111,1.5,2.5,1.0,9.1,4.3,5.3,4.1,12.6,6.0
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,8.0,2024,1574,113,1.5,2.6,1.1,9.2,4.3,5.4,4.2,12.8,6.1
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,7.0,2024,1592,115,1.6,2.7,1.1,9.4,4.4,5.6,4.3,13.0,6.3
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,2.0,2024,1292,70,2.2,4.4,4.5,8.8,6.7,14.3,7.0,28.6,15.5
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,6.0,2024,856,112,1.6,2.7,1.6,9.6,8.7,24.2,9.6,13.1,11.9
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,5.0,2024,802,91,2.1,9.2,1.0,8.0,5.7,4.8,2.6,20.3,9.8
