hospital_id,hospital_name,country,city,region,month,year,total_admissions,heart_failure_cases,mortality_rate_30day,mortality_rate_90day,mortality_rate_inhospital,readmission_rate_30day,avg_length_of_stay_days,complication_rate,hf_mortality_rate,hf_readmission_rate,hf_avg_los
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,12,2024,770,54,3.0,4.9,2.4,14.4,6.1,11.1,7.5,20.9,8.8
H016,Hospital CIMA,Costa Rica,San José,San José Province,1,2024,1289,90,1.4,2.4,1.0,8.9,4.1,5.2,3.9,12.1,5.8
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,9,2024,860,60,3.5,6.0,2.9,16.4,6.9,13.8,9.3,23.9,9.7
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,1,2024,1312,92,3.4,5.7,2.8,16.1,6.7,13.2,8.6,23.6,9.6
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,6,2024,1102,77,3.0,5.2,2.5,15.0,6.2,11.9,7.6,22.1,8.9
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,12,2024,889,63,3.8,6.3,3.2,17.2,7.2,14.6,9.7,25.0,10.2
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,10,2024,756,52,2.8,4.8,2.3,14.0,6.0,10.7,7.2,20.5,8.6
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,4,2024,1857,131,1.5,2.6,1.1,9.4,4.3,5.8,4.4,13.3,6.3
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,2,2024,1523,108,1.4,2.5,1.0,8.9,4.2,5.2,4.0,12.4,5.9
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,1,2024,1734,122,2.0,3.4,1.6,11.6,5.1,7.7,6.0,16.2,7.3
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,11,2024,1126,79,3.1,5.3,2.6,15.3,6.3,12.2,7.8,22.5,9.1
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,7,2024,813,56,4.3,6.9,3.5,18.8,7.7,15.7,10.4,27.3,10.9
H008,Hospital México,Costa Rica,San José,San José Province,12,2024,925,65,2.7,4.5,2.1,13.5,5.7,9.8,6.8,19.4,8.2
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,9,2024,2671,188,2.1,3.6,1.6,11.2,4.9,7.4,5.8,15.3,6.9
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,8,2024,426,28,6.9,10.6,5.6,26.6,10.9,24.3,16.4,39.1,16.0
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,4,2024,2168,153,2.2,3.8,1.7,12.3,5.4,8.4,6.4,17.1,7.7
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,12,2024,2205,156,2.4,4.0,1.8,12.6,5.5,8.7,6.7,17.5,7.9
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,3,2024,1056,74,1.6,2.7,1.1,9.7,4.4,5.8,4.4,13.3,6.3
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,5,2024,1589,115,1.5,2.6,1.1,9.4,4.3,5.5,4.3,13.0,6.2
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,8,2024,1319,92,3.4,5.7,2.8,16.2,6.7,13.3,8.7,23.7,9.7
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,5,2024,1813,128,1.7,3.0,1.3,10.3,4.6,6.5,4.8,14.5,6.6
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,8,2024,1319,92,3.4,5.7,2.8,16.2,6.7,13.3,8.7,23.7,9.7
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,2,2024,1278,89,3.2,5.5,2.7,15.6,6.5,12.7,8.3,22.9,9.3
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,1,2025,1579,113,1.4,2.4,1.0,8.7,4.1,5.1,3.9,12.1,5.8
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,4,2024,1578,114,1.5,2.6,1.1,9.3,4.3,5.5,4.2,12.9,6.2
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,6,2024,1295,91,3.3,5.6,2.8,15.9,6.6,13.0,8.5,23.2,9.5
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,1,2025,2172,153,2.0,3.5,1.5,11.4,5.1,7.7,5.9,16.0,7.3
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,8,2024,1796,126,1.7,2.9,1.3,10.2,4.5,6.4,4.7,14.3,6.5
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,10,2024,1140,80,3.1,5.4,2.6,15.5,6.4,12.4,8.0,22.8,9.3
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,2,2024,1420,99,2.5,4.4,2.1,13.1,5.7,9.8,6.7,19.2,8.0
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,5,2024,1869,132,1.5,2.7,1.1,9.5,4.4,5.8,4.4,13.4,6.3
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,10,2024,1045,73,1.5,2.7,1.1,9.6,4.4,5.7,4.3,13.1,6.2
H006,Hospital Italiano,Argentina,Buenos Aires,Buenos Aires Province,8,2024,1842,130,1.8,3.1,1.4,10.6,4.7,6.9,5.1,14.8,6.8
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,11,2024,868,60,3.6,6.0,3.0,16.6,6.9,14.0,9.3,24.2,9.8
H004,Hospital San Vicente de Paúl,Colombia,Medellín,Antioquia,1,2024,987,68,3.8,6.2,3.1,16.7,6.8,14.2,9.5,24.3,9.7
H016,Hospital CIMA,Costa Rica,San José,San José Province,3,2024,1317,93,1.5,2.5,1.0,9.2,4.2,5.4,4.1,12.5,6.0
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,7,2024,1709,120,2.5,4.2,2.0,12.9,5.7,9.4,7.0,18.8,8.2
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,5,2024,1701,120,2.5,4.2,2.0,12.9,5.6,9.3,7.0,18.7,8.2
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,11,2024,1614,113,1.6,2.8,1.2,9.7,4.5,6.1,4.6,13.5,6.4
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,2,2024,1801,127,1.4,2.5,1.0,9.0,4.2,5.5,4.1,12.7,6.0
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,2,2024,1420,99,2.5,4.4,2.1,13.1,5.7,9.8,6.7,19.2,8.0
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,10,2024,876,61,3.6,6.1,3.0,16.8,7.0,14.3,9.5,24.6,10.0
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,5,2024,1262,88,2.4,4.1,1.8,13.0,5.7,9.2,6.8,18.2,8.2
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,1,2024,867,60,3.6,6.0,3.0,16.5,6.9,14.0,9.3,24.1,9.8
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,3,2024,1156,81,3.2,5.5,2.7,15.7,6.5,12.6,8.1,23.1,9.4
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,11,2024,2689,189,2.1,3.6,1.6,11.4,4.9,7.5,5.8,15.4,6.9
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,12,2024,1967,139,1.4,2.4,1.0,8.9,4.2,5.2,3.8,12.3,5.9
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,6,2024,728,50,2.7,4.6,2.2,13.5,5.8,10.3,6.9,19.9,8.2
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,3,2024,1714,121,2.5,4.2,2.0,13.0,5.7,9.4,7.1,18.9,8.3
H008,Hospital México,Costa Rica,San José,San José Province,3,2024,923,64,2.6,4.5,2.1,13.4,5.7,9.7,6.7,19.3,8.1
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,11,2024,868,60,3.6,6.0,3.0,16.6,6.9,14.0,9.3,24.2,9.8
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,8,2024,1796,126,1.7,2.9,1.3,10.2,4.5,6.4,4.7,14.3,6.5
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,5,2024,1634,115,1.7,2.9,1.2,10.0,4.6,6.3,4.7,13.8,6.5
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,6,2024,1020,71,1.4,2.5,1.0,9.2,4.2,5.4,4.1,12.5,6.0
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,2,2024,1523,108,1.4,2.5,1.0,8.9,4.2,5.2,4.0,12.4,5.9
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,12,2024,1887,134,1.6,2.8,1.2,9.7,4.5,6.0,4.6,13.7,6.5
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,5,2024,807,56,4.2,6.8,3.5,18.7,7.6,15.6,10.4,27.1,10.9
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,11,2024,1458,102,1.9,3.3,1.5,10.9,4.8,7.1,5.4,15.3,7.0
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,10,2024,1585,114,1.5,2.6,1.1,9.3,4.3,5.5,4.2,12.9,6.2
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,10,2024,804,55,4.2,6.8,3.5,18.7,7.6,15.6,10.3,27.1,10.8
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,7,2024,1562,110,2.7,4.6,2.2,13.6,5.9,10.3,7.4,20.1,8.4
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,4,2024,1256,88,2.2,4.0,1.8,12.1,5.2,8.5,6.1,18.5,7.7
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,1,2025,1938,136,1.2,2.1,0.9,8.0,3.8,4.5,3.3,11.2,5.3
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,4,2024,1544,109,2.6,4.5,2.1,13.4,5.8,10.2,7.3,19.8,8.3
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,6,2024,773,53,4.0,6.5,3.3,18.0,7.3,14.9,9.9,26.1,10.4
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,11,2024,1254,89,2.2,4.0,1.8,12.2,5.2,8.6,6.1,18.4,7.7
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,11,2024,1254,89,2.2,4.0,1.8,12.2,5.2,8.6,6.1,18.4,7.7
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,12,2024,1773,126,2.1,3.6,1.7,12.1,5.3,8.1,6.3,16.8,7.6
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,2,2024,1214,85,2.2,3.9,1.7,12.3,5.5,8.7,6.5,17.3,7.8
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,12,2024,1601,117,1.6,2.7,1.1,9.5,4.4,5.6,4.4,13.2,6.3
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,3,2024,886,62,3.7,6.2,3.1,17.1,7.1,14.5,9.6,24.9,10.1
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,6,2024,773,53,4.0,6.5,3.3,18.0,7.3,14.9,9.9,26.1,10.4
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,12,2024,770,54,3.0,4.9,2.4,14.4,6.1,11.1,7.5,20.9,8.8
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,4,2024,1623,114,1.6,2.8,1.2,9.9,4.5,6.2,4.7,13.7,6.5
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,1,2025,1625,114,1.4,2.6,1.0,9.1,4.3,5.6,4.2,12.7,6.0
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,11,2024,1314,92,3.4,5.7,2.8,16.2,6.7,13.2,8.6,23.7,9.6
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,3,2024,1598,116,1.6,2.7,1.1,9.5,4.4,5.6,4.3,13.1,6.3
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,8,2024,1853,130,1.5,2.6,1.1,9.4,4.3,5.7,4.3,13.2,6.2
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,5,2024,1701,120,2.5,4.2,2.0,12.9,5.6,9.3,7.0,18.7,8.2
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,6,2024,1712,121,1.9,3.3,1.5,11.4,5.0,7.5,5.9,15.9,7.2
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,4,2024,751,52,2.8,4.8,2.3,14.0,6.0,10.7,7.2,20.5,8.5
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,1,2024,1456,102,2.7,4.6,2.2,13.6,5.9,10.2,7.0,19.8,8.3
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,6,2024,2654,187,2.0,3.5,1.6,11.1,4.9,7.3,5.7,15.1,6.8
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,7,2024,1709,120,2.5,4.2,2.0,12.9,5.7,9.4,7.0,18.8,8.2
H004,Hospital San Vicente de Paúl,Colombia,Medellín,Antioquia,2,2024,945,64,3.6,6.0,2.9,16.2,6.6,13.8,9.1,23.7,9.4
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,5,2024,1475,104,2.8,4.7,2.3,14.0,6.0,10.5,7.2,20.3,8.5
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,5,2024,807,56,4.2,6.8,3.5,18.7,7.6,15.6,10.4,27.1,10.9
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,11,2024,1247,87,2.3,4.0,1.8,12.8,5.6,9.0,6.7,17.9,8.0
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,6,2024,1657,117,2.3,4.0,1.9,12.4,5.5,8.9,6.7,18.0,7.9
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,10,2024,1809,127,1.7,2.9,1.3,10.3,4.6,6.5,4.8,14.5,6.6
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,1,2025,802,55,3.8,6.3,3.1,17.3,7.0,14.3,9.5,25.2,10.0
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,12,2024,1717,122,2.6,4.3,2.0,13.1,5.7,9.5,7.2,19.0,8.4
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,5,2024,1474,104,2.0,3.4,1.5,11.1,4.9,7.3,5.5,15.5,7.1
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,8,2024,1796,126,1.7,2.9,1.3,10.2,4.5,6.4,4.7,14.3,6.5
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,5,2024,1755,124,2.0,3.5,1.6,11.9,5.2,7.9,6.1,16.5,7.4
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,7,2024,1481,104,2.0,3.4,1.5,11.1,4.9,7.4,5.6,15.6,7.2
H016,Hospital CIMA,Costa Rica,San José,San José Province,3,2024,1317,93,1.5,2.5,1.0,9.2,4.2,5.4,4.1,12.5,6.0
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,6,2024,1517,107,2.5,4.4,2.1,13.0,5.7,9.8,7.1,19.2,8.1
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,12,2024,889,63,3.8,6.3,3.2,17.2,7.2,14.6,9.7,25.0,10.2
H004,Hospital San Vicente de Paúl,Colombia,Medellín,Antioquia,5,2024,1011,70,3.9,6.4,3.2,17.1,7.0,14.6,9.8,24.8,10.0
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,2,2024,845,58,3.4,5.8,2.8,16.0,6.7,13.5,9.0,23.4,9.5
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,9,2024,419,28,6.7,10.4,5.5,26.2,10.7,23.9,16.1,38.5,15.7
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,11,2024,1725,121,1.0,1.8,0.7,7.1,3.5,3.6,2.6,9.2,4.7
H008,Hospital México,Costa Rica,San José,San José Province,3,2024,923,64,2.6,4.5,2.1,13.4,5.7,9.7,6.7,19.3,8.1
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,6,2024,1517,107,2.5,4.4,2.1,13.0,5.7,9.8,7.1,19.2,8.1
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,3,2024,768,53,2.9,4.9,2.4,14.3,6.1,11.0,7.4,20.8,8.7
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,5,2024,1474,104,2.0,3.4,1.5,11.1,4.9,7.3,5.5,15.5,7.1
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,6,2024,856,59,3.5,5.9,2.9,16.3,6.8,13.7,9.2,23.7,9.7
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,6,2024,2654,187,2.0,3.5,1.6,11.1,4.9,7.3,5.7,15.1,6.8
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,7,2024,1959,137,1.4,2.4,1.0,8.8,4.1,5.1,3.7,12.2,5.8
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,1,2024,1789,126,1.7,2.9,1.3,10.1,4.5,6.4,4.7,14.2,6.5
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,1,2025,1265,90,2.1,3.8,1.6,11.5,4.9,8.1,5.8,17.5,7.3
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,8,2024,1684,118,2.4,4.1,1.9,12.7,5.5,9.2,6.9,18.4,8.1
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,6,2024,2130,150,2.1,3.7,1.7,11.9,5.3,8.0,6.2,16.5,7.5
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,2,2024,2623,184,2.0,3.5,1.5,10.9,4.8,7.2,5.5,14.9,6.7
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,11,2024,2139,158,1.2,2.1,0.9,7.9,3.8,4.3,3.1,10.3,5.1
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,7,2024,1289,93,2.4,4.2,1.9,12.6,5.3,8.9,6.4,19.0,8.0
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,6,2024,1703,120,1.0,1.8,0.7,7.0,3.5,3.5,2.5,9.0,4.6
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,8,2024,1129,79,3.1,5.3,2.6,15.3,6.3,12.2,7.9,22.5,9.1
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,6,2024,1545,110,1.4,2.5,1.0,9.0,4.2,5.3,4.1,12.5,6.0
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1,2024,2145,156,1.2,2.1,0.9,7.8,3.8,4.2,3.1,10.2,5.1
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,10,2024,1045,73,1.5,2.7,1.1,9.6,4.4,5.7,4.3,13.1,6.2
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,1,2024,1456,102,2.7,4.6,2.2,13.6,5.9,10.2,7.0,19.8,8.3
H016,Hospital CIMA,Costa Rica,San José,San José Province,7,2024,1312,92,1.5,2.5,1.0,9.2,4.2,5.4,4.1,12.5,6.0
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,2,2024,1693,119,1.9,3.3,1.5,11.2,5.0,7.4,5.8,15.7,7.1
H016,Hospital CIMA,Costa Rica,San José,San José Province,9,2024,1280,90,1.4,2.4,1.0,8.8,4.1,5.1,3.8,12.0,5.7
H008,Hospital México,Costa Rica,San José,San José Province,7,2024,918,63,2.6,4.5,2.1,13.3,5.7,9.7,6.6,19.2,8.1
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,8,2024,1684,118,2.4,4.1,1.9,12.7,5.5,9.2,6.9,18.4,8.1
